VAR,Variable,UNIT,Measure,Country,Year,Value,Percentage of graduates contributed by country
HOPBOBED,Other hospital beds,NOMBRENB,Number,Netherlands,2021,0,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,Croatia,2019,56,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,Croatia,2020,53,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,Croatia,2021,50,
HOPBTBED,Total hospital beds,NOMBRENB,Number,Mexico,2019,120736,
HOPBTBED,Total hospital beds,NOMBRENB,Number,Mexico,2020,126449,
HOPBTBED,Total hospital beds,NOMBRENB,Number,Mexico,2021,129213,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,Romania,2019,75,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,Romania,2020,76,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,Romania,2021,87,
HOPBLTPH,Long-term somatic care beds,NOMBRENB,Number,Estonia,2019,1196,
HOPBLTPH,Long-term somatic care beds,NOMBRENB,Number,Estonia,2020,1186.8,
HOPBLTPH,Long-term somatic care beds,NOMBRENB,Number,Estonia,2021,1007.05,
HOPBTBED,Total hospital beds,NOMBRENB,Number,Croatia,2019,23040,
HOPBTBED,Total hospital beds,NOMBRENB,Number,Croatia,2020,22923,
HOPBTBED,Total hospital beds,NOMBRENB,Number,Croatia,2021,22414,
HOPBREPH,Rehabilitative somatic care beds,NOMBRENB,Number,Estonia,2019,312.8,
HOPBREPH,Rehabilitative somatic care beds,NOMBRENB,Number,Estonia,2020,304.5,
HOPBREPH,Rehabilitative somatic care beds,NOMBRENB,Number,Estonia,2021,317.44,
HOPBLICS,Curative (acute) care beds,NOMBRENB,Number,Croatia,2019,14411,
HOPBLICS,Curative (acute) care beds,NOMBRENB,Number,Croatia,2020,14550,
HOPBLICS,Curative (acute) care beds,NOMBRENB,Number,Croatia,2021,14286,
HOPBREPS,Rehabilitative psychiatric care beds,NOMBRENB,Number,Slovak Republic,2019,0,
HOPBREPS,Rehabilitative psychiatric care beds,NOMBRENB,Number,Slovak Republic,2020,0,
HOPBREPS,Rehabilitative psychiatric care beds,NOMBRENB,Number,Slovak Republic,2021,0,
HOPBCUPS,Curative psychiatric care beds,NOMBRENB,Number,Slovak Republic,2019,3619,
HOPBCUPS,Curative psychiatric care beds,NOMBRENB,Number,Slovak Republic,2020,3568,
HOPBCUPS,Curative psychiatric care beds,NOMBRENB,Number,Slovak Republic,2021,3559,
HOPBREPH,Rehabilitative somatic care beds,NOMBRENB,Number,Ireland,2019,177,
HOPBREPH,Rehabilitative somatic care beds,NOMBRENB,Number,Ireland,2020,160,
HOPBREPH,Rehabilitative somatic care beds,NOMBRENB,Number,Ireland,2021,146,
HOPBCUPH,Curative somatic care beds,NOMBRENB,Number,Ireland,2019,11932,
HOPBCUPH,Curative somatic care beds,NOMBRENB,Number,Ireland,2020,12156,
HOPBCUPH,Curative somatic care beds,NOMBRENB,Number,Ireland,2021,12302,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Romania,2019,16609,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Romania,2020,16453,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Romania,2021,16503,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,Croatia,2019,24,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,Croatia,2020,26,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,Croatia,2021,25,
HOPITBED,Total hospital beds,NOMBRENB,Number,Romania,2019,136715,
HOPITBED,Total hospital beds,NOMBRENB,Number,Romania,2020,137191,
HOPITBED,Total hospital beds,NOMBRENB,Number,Romania,2021,137786,
HOPBLIPH,Somatic care beds,NOMBRENB,Number,Ireland,2019,12600,
HOPBLIPH,Somatic care beds,NOMBRENB,Number,Ireland,2020,12818,
HOPBLIPH,Somatic care beds,NOMBRENB,Number,Ireland,2021,12952,
HOSPTHOS,Hospitals,NOMBRENB,Number,Bulgaria,2019,341,
HOSPTHOS,Hospitals,NOMBRENB,Number,Bulgaria,2020,342,
HOSPTHOS,Hospitals,NOMBRENB,Number,Bulgaria,2021,341,
HOPBOBPS,Other psychiatric hospital beds,NOMBRENB,Number,Germany,2019,0,
HOPBOBPS,Other psychiatric hospital beds,NOMBRENB,Number,Germany,2020,0,
HOPBOBPS,Other psychiatric hospital beds,NOMBRENB,Number,Germany,2021,0,
HOPBLTPH,Long-term somatic care beds,NOMBRENB,Number,Bulgaria,2019,1950,
HOPBLTPH,Long-term somatic care beds,NOMBRENB,Number,Bulgaria,2020,1666,
HOPBLTPH,Long-term somatic care beds,NOMBRENB,Number,Bulgaria,2021,1656,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,France,2019,54755,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,France,2020,54075,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,France,2021,53633,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Lithuania,2019,2722,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Lithuania,2020,2422,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Lithuania,2021,2446,
HOPBLICS,Curative (acute) care beds,NOMBRENB,Number,Korea,2019,366404,
HOPBLICS,Curative (acute) care beds,NOMBRENB,Number,Korea,2020,374488,
HOPBLICS,Curative (acute) care beds,NOMBRENB,Number,Korea,2021,379823,
HOPBCUPH,Curative somatic care beds,NOMBRENB,Number,Italy,2019,150289,
HOPBCUPH,Curative somatic care beds,NOMBRENB,Number,Italy,2020,153073,
HOPBCUPH,Curative somatic care beds,NOMBRENB,Number,Italy,2021,149431,
HOPBREPH,Rehabilitative somatic care beds,NOMBRENB,Number,Italy,2019,25355,
HOPBREPH,Rehabilitative somatic care beds,NOMBRENB,Number,Italy,2020,23747,
HOPBREPH,Rehabilitative somatic care beds,NOMBRENB,Number,Italy,2021,23483,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,Bulgaria,2019,79,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,Bulgaria,2020,80,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,Bulgaria,2021,79,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,Bulgaria,2019,8,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,Bulgaria,2020,8,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,Bulgaria,2021,8,
HOPBLTPH,Long-term somatic care beds,NOMBRENB,Number,Italy,2019,8405,
HOPBLTPH,Long-term somatic care beds,NOMBRENB,Number,Italy,2020,7629,
HOPBLTPH,Long-term somatic care beds,NOMBRENB,Number,Italy,2021,7090,
HOPBREPS,Rehabilitative psychiatric care beds,NOMBRENB,Number,Portugal,2019,26,
HOPBREPS,Rehabilitative psychiatric care beds,NOMBRENB,Number,Portugal,2020,17,
HOPBREPS,Rehabilitative psychiatric care beds,NOMBRENB,Number,Portugal,2021,18,
HOPBCUPS,Curative psychiatric care beds,NOMBRENB,Number,Portugal,2019,5983,
HOPBCUPS,Curative psychiatric care beds,NOMBRENB,Number,Portugal,2020,6019,
HOPBCUPS,Curative psychiatric care beds,NOMBRENB,Number,Portugal,2021,6070,
HOPBOBPH,Other somatic hospital beds,NOMBRENB,Number,Italy,2019,0,
HOPBOBPH,Other somatic hospital beds,NOMBRENB,Number,Italy,2020,0,
HOPBOBPH,Other somatic hospital beds,NOMBRENB,Number,Italy,2021,0,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Slovenia,2019,1364,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Slovenia,2020,1339,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Slovenia,2021,1350,
HOPBREPS,Rehabilitative psychiatric care beds,NOMBRENB,Number,Germany,2019,32160,
HOPBREPS,Rehabilitative psychiatric care beds,NOMBRENB,Number,Germany,2020,32070,
HOPBREPS,Rehabilitative psychiatric care beds,NOMBRENB,Number,Germany,2021,32564,
HOPBREPS,Rehabilitative psychiatric care beds,NOMBRENB,Number,Switzerland,2019,159,
HOPBREPS,Rehabilitative psychiatric care beds,NOMBRENB,Number,Switzerland,2020,221,
HOPBREPS,Rehabilitative psychiatric care beds,NOMBRENB,Number,Switzerland,2021,277,
HOPBTBED,Total hospital beds,NOMBRENB,Number,Korea,2019,643440,
HOPBTBED,Total hospital beds,NOMBRENB,Number,Korea,2020,655888,
HOPBTBED,Total hospital beds,NOMBRENB,Number,Korea,2021,660935,
HOPBLTPS,Long-term psychiatric care beds,NOMBRENB,Number,Germany,2019,0,
HOPBLTPS,Long-term psychiatric care beds,NOMBRENB,Number,Germany,2020,0,
HOPBLTPS,Long-term psychiatric care beds,NOMBRENB,Number,Germany,2021,0,
HOPBCUPH,Curative somatic care beds,NOMBRENB,Number,Hungary,2019,38216,
HOPBCUPH,Curative somatic care beds,NOMBRENB,Number,Hungary,2020,38721,
HOPBCUPH,Curative somatic care beds,NOMBRENB,Number,Hungary,2021,38881,
HOPBOBPS,Other psychiatric hospital beds,NOMBRENB,Number,Switzerland,2019,0,
HOPBOBPS,Other psychiatric hospital beds,NOMBRENB,Number,Switzerland,2020,0,
HOPBOBPS,Other psychiatric hospital beds,NOMBRENB,Number,Switzerland,2021,0,
HOPBLTPS,Long-term psychiatric care beds,NOMBRENB,Number,Switzerland,2019,58,
HOPBLTPS,Long-term psychiatric care beds,NOMBRENB,Number,Switzerland,2020,48,
HOPBLTPS,Long-term psychiatric care beds,NOMBRENB,Number,Switzerland,2021,43,
HOPBLIPH,Somatic care beds,NOMBRENB,Number,Israel,2019,23309,
HOPBLIPH,Somatic care beds,NOMBRENB,Number,Israel,2020,23342,
HOPBLIPH,Somatic care beds,NOMBRENB,Number,Israel,2021,23752,
HOPBLIPH,Somatic care beds,NOMBRENB,Number,Israel,2022,24967,
HOPBLIPH,Somatic care beds,NOMBRENB,Number,Hungary,2019,59250,
HOPBLIPH,Somatic care beds,NOMBRENB,Number,Hungary,2020,58593,
HOPBLIPH,Somatic care beds,NOMBRENB,Number,Hungary,2021,58375,
HOPBCUPS,Curative psychiatric care beds,NOMBRENB,Number,Poland,2019,23092,
HOPBCUPS,Curative psychiatric care beds,NOMBRENB,Number,Poland,2020,22354,
HOPBCUPS,Curative psychiatric care beds,NOMBRENB,Number,Poland,2021,22032,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Poland,2019,24026,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Poland,2020,23386,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Poland,2021,22905,
HOPBLTPH,Long-term somatic care beds,NOMBRENB,Number,Croatia,2019,1241,
HOPBLTPH,Long-term somatic care beds,NOMBRENB,Number,Croatia,2020,1212,
HOPBLTPH,Long-term somatic care beds,NOMBRENB,Number,Croatia,2021,1205,
HOPBLICS,Curative (acute) care beds,NOMBRENB,Number,Austria,2019,47175,
HOPBLICS,Curative (acute) care beds,NOMBRENB,Number,Austria,2020,45770,
HOPBLICS,Curative (acute) care beds,NOMBRENB,Number,Austria,2021,45067,
IPINGACA,"Gamma cameras, in ambulatory sector",NOMBRENB,Number,Romania,2019,17,
IPINGACA,"Gamma cameras, in ambulatory sector",NOMBRENB,Number,Romania,2020,22,
IPINGACA,"Gamma cameras, in ambulatory sector",NOMBRENB,Number,Romania,2021,26,
HOPBOBPH,Other somatic hospital beds,NOMBRENB,Number,Croatia,2019,0,
HOPBOBPH,Other somatic hospital beds,NOMBRENB,Number,Croatia,2020,0,
HOPBOBPH,Other somatic hospital beds,NOMBRENB,Number,Croatia,2021,0,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,Croatia,2019,5,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,Croatia,2020,5,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,Croatia,2021,5,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,Croatia,2019,51,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,Croatia,2020,62,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,Croatia,2021,65,
IPINPETA,"Positron Emission Tomography (PET) scanners, in ambulatory sector",NOMBRENB,Number,Romania,2019,6,
IPINPETA,"Positron Emission Tomography (PET) scanners, in ambulatory sector",NOMBRENB,Number,Romania,2020,9,
IPINPETA,"Positron Emission Tomography (PET) scanners, in ambulatory sector",NOMBRENB,Number,Romania,2021,11,
IPINMRIA,"Magnetic Resonance Imaging units, in ambulatory sector",NOMBRENB,Number,Romania,2019,120,
IPINMRIA,"Magnetic Resonance Imaging units, in ambulatory sector",NOMBRENB,Number,Romania,2020,124,
IPINMRIA,"Magnetic Resonance Imaging units, in ambulatory sector",NOMBRENB,Number,Romania,2021,140,
HOPBOBED,Other hospital beds,NOMBRENB,Number,Romania,2019,0,
HOPBOBED,Other hospital beds,NOMBRENB,Number,Romania,2020,0,
HOPBOBED,Other hospital beds,NOMBRENB,Number,Romania,2021,0,
IPINSCAA,"Computed Tomography scanners, in ambulatory sector",NOMBRENB,Number,Romania,2019,156,
IPINSCAA,"Computed Tomography scanners, in ambulatory sector",NOMBRENB,Number,Romania,2020,156,
IPINSCAA,"Computed Tomography scanners, in ambulatory sector",NOMBRENB,Number,Romania,2021,167,
HOPITPOH,Beds in publicly owned hospitals,NOMBRENB,Number,Bulgaria,2019,40995,
HOPITPOH,Beds in publicly owned hospitals,NOMBRENB,Number,Bulgaria,2020,40417,
HOPITPOH,Beds in publicly owned hospitals,NOMBRENB,Number,Bulgaria,2021,40099,
HOPBREPH,Rehabilitative somatic care beds,NOMBRENB,Number,Bulgaria,2019,6836,
HOPBREPH,Rehabilitative somatic care beds,NOMBRENB,Number,Bulgaria,2020,6437,
HOPBREPH,Rehabilitative somatic care beds,NOMBRENB,Number,Bulgaria,2021,6548,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,Bulgaria,2019,275,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,Bulgaria,2020,281,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,Bulgaria,2021,277,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,Croatia,2019,27,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,Croatia,2020,25,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,Croatia,2021,25,
HOPBREPS,Rehabilitative psychiatric care beds,NOMBRENB,Number,Lithuania,2019,89,
HOPBREPS,Rehabilitative psychiatric care beds,NOMBRENB,Number,Lithuania,2020,118,
HOPBREPS,Rehabilitative psychiatric care beds,NOMBRENB,Number,Lithuania,2021,100,
HOPBREHA,Rehabilitative care beds,NOMBRENB,Number,Austria,2019,11349,
HOPBREHA,Rehabilitative care beds,NOMBRENB,Number,Austria,2020,11823,
HOPBREHA,Rehabilitative care beds,NOMBRENB,Number,Austria,2021,11921,
HOPBCUPS,Curative psychiatric care beds,NOMBRENB,Number,Lithuania,2019,1856,
HOPBCUPS,Curative psychiatric care beds,NOMBRENB,Number,Lithuania,2020,1599,
HOPBCUPS,Curative psychiatric care beds,NOMBRENB,Number,Lithuania,2021,1643,
HOPBLIPH,Somatic care beds,NOMBRENB,Number,United Kingdom,2019,140215,
HOPBLIPH,Somatic care beds,NOMBRENB,Number,United Kingdom,2020,140248,
HOPBLIPH,Somatic care beds,NOMBRENB,Number,United Kingdom,2021,140138,
HOPBLIPH,Somatic care beds,NOMBRENB,Number,United Kingdom,2022,141288,
HOPBLTPS,Long-term psychiatric care beds,NOMBRENB,Number,Lithuania,2019,777,
HOPBLTPS,Long-term psychiatric care beds,NOMBRENB,Number,Lithuania,2020,705,
HOPBLTPS,Long-term psychiatric care beds,NOMBRENB,Number,Lithuania,2021,703,
HOPBLIMM,Long-term care beds,NOMBRENB,Number,Austria,2019,5314,
HOPBLIMM,Long-term care beds,NOMBRENB,Number,Austria,2020,5280,
HOPBLIMM,Long-term care beds,NOMBRENB,Number,Austria,2021,4939,
HOPBTBED,Total hospital beds,NOMBRENB,Number,Latvia,2019,10379,
HOPBTBED,Total hospital beds,NOMBRENB,Number,Latvia,2020,10045,
HOPBTBED,Total hospital beds,NOMBRENB,Number,Latvia,2021,9732,
HOPBLICS,Curative (acute) care beds,NOMBRENB,Number,Belgium,2019,57449,
HOPBLICS,Curative (acute) care beds,NOMBRENB,Number,Belgium,2020,57302,
HOPBLICS,Curative (acute) care beds,NOMBRENB,Number,Belgium,2021,56994,
HOPBLICS,Curative (acute) care beds,NOMBRENB,Number,Belgium,2022,56871,
HOPBCUPH,Curative somatic care beds,NOMBRENB,Number,TÃ¼rkiye,2019,230573,
HOPBCUPH,Curative somatic care beds,NOMBRENB,Number,TÃ¼rkiye,2020,244618,
HOPBCUPH,Curative somatic care beds,NOMBRENB,Number,TÃ¼rkiye,2021,248050,
HOPBOBPS,Other psychiatric hospital beds,NOMBRENB,Number,Iceland,2019,0,
HOPBOBPS,Other psychiatric hospital beds,NOMBRENB,Number,Iceland,2020,0,
HOPBLIPH,Somatic care beds,NOMBRENB,Number,TÃ¼rkiye,2019,233572,
HOPBLIPH,Somatic care beds,NOMBRENB,Number,TÃ¼rkiye,2020,247230,
HOPBLIPH,Somatic care beds,NOMBRENB,Number,TÃ¼rkiye,2021,250667,
HOPBOBED,Other hospital beds,NOMBRENB,Number,Belgium,2019,0,
HOPBOBED,Other hospital beds,NOMBRENB,Number,Belgium,2020,0,
HOPBOBED,Other hospital beds,NOMBRENB,Number,Belgium,2021,0,
HOPBOBED,Other hospital beds,NOMBRENB,Number,Belgium,2022,0,
HOPBLIMM,Long-term care beds,NOMBRENB,Number,Belgium,2019,1050,
HOPBLIMM,Long-term care beds,NOMBRENB,Number,Belgium,2020,1050,
HOPBLIMM,Long-term care beds,NOMBRENB,Number,Belgium,2021,1050,
HOPBLIMM,Long-term care beds,NOMBRENB,Number,Belgium,2022,968,
HOPBREHA,Rehabilitative care beds,NOMBRENB,Number,Belgium,2019,5463,
HOPBREHA,Rehabilitative care beds,NOMBRENB,Number,Belgium,2020,5495,
HOPBREHA,Rehabilitative care beds,NOMBRENB,Number,Belgium,2021,5590,
HOPBREHA,Rehabilitative care beds,NOMBRENB,Number,Belgium,2022,5733,
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,Bulgaria,2019,0,
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,Bulgaria,2020,0,
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,Bulgaria,2021,0,
HOPBREHA,Rehabilitative care beds,NOMBRENB,Number,Luxembourg,2019,535,
HOPBREHA,Rehabilitative care beds,NOMBRENB,Number,Luxembourg,2020,535,
HOPBREHA,Rehabilitative care beds,NOMBRENB,Number,Luxembourg,2021,543,
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,Romania,2019,387,
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,Romania,2020,386,
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,Romania,2021,385,
HOPBLICS,Curative (acute) care beds,NOMBRENB,Number,Luxembourg,2019,2042,
HOPBLICS,Curative (acute) care beds,NOMBRENB,Number,Luxembourg,2020,2042,
HOPBLICS,Curative (acute) care beds,NOMBRENB,Number,Luxembourg,2021,2042,
HOPBCUPS,Curative psychiatric care beds,NOMBRENB,Number,Germany,2019,76359,
HOPBCUPS,Curative psychiatric care beds,NOMBRENB,Number,Germany,2020,76029,
HOPBCUPS,Curative psychiatric care beds,NOMBRENB,Number,Germany,2021,76334,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Portugal,2019,6477,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Portugal,2020,6569,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Portugal,2021,6605,
HOPBLTPH,Long-term somatic care beds,NOMBRENB,Number,Japan,2019,316326,
HOPBLTPH,Long-term somatic care beds,NOMBRENB,Number,Japan,2020,296050,
HOPBLTPH,Long-term somatic care beds,NOMBRENB,Number,Japan,2021,290972,
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,Croatia,2019,1,
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,Croatia,2020,1,
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,Croatia,2021,1,
HOPBLIPH,Somatic care beds,NOMBRENB,Number,Greece,2019,37140,
HOPBLIPH,Somatic care beds,NOMBRENB,Number,Greece,2020,37635,
HOPBLIPH,Somatic care beds,NOMBRENB,Number,Greece,2021,37700,
HOPBTBED,Total hospital beds,NOMBRENB,Number,Luxembourg,2019,2644,
HOPBTBED,Total hospital beds,NOMBRENB,Number,Luxembourg,2020,2644,
HOPBTBED,Total hospital beds,NOMBRENB,Number,Luxembourg,2021,2652,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Czechia,2019,9869,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Czechia,2020,9436,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Czechia,2021,8991,
HOPBOBPH,Other somatic hospital beds,NOMBRENB,Number,Ireland,2019,0,
HOPBOBPH,Other somatic hospital beds,NOMBRENB,Number,Ireland,2020,0,
HOPBOBPH,Other somatic hospital beds,NOMBRENB,Number,Ireland,2021,0,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,TÃ¼rkiye,2019,3932,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,TÃ¼rkiye,2020,3952,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,TÃ¼rkiye,2021,3830,
HOPBLTPH,Long-term somatic care beds,NOMBRENB,Number,Latvia,2019,1409,
HOPBLTPH,Long-term somatic care beds,NOMBRENB,Number,Latvia,2020,1322,
HOPBLTPH,Long-term somatic care beds,NOMBRENB,Number,Latvia,2021,989,
HOPBREPH,Rehabilitative somatic care beds,NOMBRENB,Number,Latvia,2019,781,
HOPBREPH,Rehabilitative somatic care beds,NOMBRENB,Number,Latvia,2020,872,
HOPBREPH,Rehabilitative somatic care beds,NOMBRENB,Number,Latvia,2021,887,
HOPBTBED,Total hospital beds,NOMBRENB,Number,United Kingdom,2019,163873,
HOPBTBED,Total hospital beds,NOMBRENB,Number,United Kingdom,2020,162723,
HOPBTBED,Total hospital beds,NOMBRENB,Number,United Kingdom,2021,162951,
HOPBTBED,Total hospital beds,NOMBRENB,Number,United Kingdom,2022,165070,
HOPBCUPH,Curative somatic care beds,NOMBRENB,Number,Austria,2019,42710,
HOPBCUPH,Curative somatic care beds,NOMBRENB,Number,Austria,2020,41406,
HOPBCUPH,Curative somatic care beds,NOMBRENB,Number,Austria,2021,40649,
HOPBCUPH,Curative somatic care beds,NOMBRENB,Number,Latvia,2019,5909,
HOPBCUPH,Curative somatic care beds,NOMBRENB,Number,Latvia,2020,5714,
HOPBCUPH,Curative somatic care beds,NOMBRENB,Number,Latvia,2021,5770,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Belgium,2019,16190,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Belgium,2020,16251,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Belgium,2021,16342,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Belgium,2022,16437,
IPINPETH,"Positron Emission Tomography (PET) scanners, in hospitals",NOMBRENB,Number,Romania,2019,4,
IPINPETH,"Positron Emission Tomography (PET) scanners, in hospitals",NOMBRENB,Number,Romania,2020,5,
IPINPETH,"Positron Emission Tomography (PET) scanners, in hospitals",NOMBRENB,Number,Romania,2021,4,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Chile,2019,2764,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Chile,2020,2703,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Chile,2021,2704,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Chile,2022,2722,
HOPBCUPH,Curative somatic care beds,NOMBRENB,Number,Switzerland,2019,23038,
HOPBCUPH,Curative somatic care beds,NOMBRENB,Number,Switzerland,2020,22686,
HOPBCUPH,Curative somatic care beds,NOMBRENB,Number,Switzerland,2021,22606,
HOPBLTPH,Long-term somatic care beds,NOMBRENB,Number,Switzerland,2019,1271,
HOPBLTPH,Long-term somatic care beds,NOMBRENB,Number,Switzerland,2020,1038,
HOPBLTPH,Long-term somatic care beds,NOMBRENB,Number,Switzerland,2021,705,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Greece,2019,7677,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Greece,2020,7585,
HOPBLIPS,Psychiatric care beds,NOMBRENB,Number,Greece,2021,7401,
HOPBREPH,Rehabilitative somatic care beds,NOMBRENB,Number,Switzerland,2019,7147,
HOPBREPH,Rehabilitative somatic care beds,NOMBRENB,Number,Switzerland,2020,6901,
HOPBREPH,Rehabilitative somatic care beds,NOMBRENB,Number,Switzerland,2021,6976,
HOPBCUPS,Curative psychiatric care beds,NOMBRENB,Number,Greece,2019,2389,
